Url_path,Title,Desc
https://www2.hm.com/en_us/productpage.1157823001.html,Sweetheart-neckline Top,Fitted top in thick jersey. Wide shoulder straps and a sweetheart neckline. Lined at top.
https://www2.hm.com/en_us/productpage.1116459002.html,MAMA Before & After Nursing Dress,"Sleeveless, knee-length nursing dress in soft viscose jersey with a practical inner top for easier nursing access. Narrow, detachable tie belt below bust. For wear during pregnancy and when nursing."
https://www2.hm.com/en_us/productpage.1124259003.html,Skinny High Jeans,"5-pocket jeans in denim with gentle stretch. High waist, zip fly with button, and skinny legs."
https://www2.hm.com/en_us/productpage.1178028001.html,Lace Top,"Sleeveless top in delicate lace. Mock turtleneck, concealed zipper at back, and a scalloped hem. Jersey lining."
https://www2.hm.com/en_us/productpage.1148796005.html,Short Sarong,Short sarong in airy chiffon. Can be tied at front and worn as a skirt.
https://www2.hm.com/en_us/productpage.1154503005.html,Embroidered Sweatshorts,"Loose-fit, lightweight sweatshorts with an embroidered motif on one leg. High waist, drawstring and covered elastic at waistband, and diagonal side pockets. Raw-edge hems."
https://www2.hm.com/en_us/productpage.1174789001.html,Crêped Slip Dress,"Calf-length dress in woven, crêped fabric. Adjustable, extra-narrow shoulder straps, V-neck, and a high slit at one side. Partly lined."
https://www2.hm.com/en_us/productpage.1165046003.html,Off-the-shoulder Top,"Fitted, off-the-shoulder top in soft jersey. Foldover upper edge and short sleeves."
https://www2.hm.com/en_us/productpage.1116403001.html,MAMA 2-pack Before & After Nursing Tank Tops,"Tank tops in soft viscose jersey. Low-cut, round neckline and a practical inner top for easier nursing access. For wear during pregnancy and when nursing."
https://www2.hm.com/en_us/productpage.1169063003.html,Flutter-sleeved Jersey Top,Fitted top in soft cotton jersey. Round neckline and lace-trimmed flutter sleeves.
https://www2.hm.com/en_us/productpage.1154467001.html,Flared-skirt Jersey Dress,"Short dress in soft cotton jersey with a fitted bodice. Narrow shoulder straps, low-cut, round neckline, and gently flared skirt."
https://www2.hm.com/en_us/productpage.1175808005.html,Crinkled Jersey Dress,"Short dress in crinkled jersey with a fitted bodice. Narrow, adjustable shoulder straps, square neckline, and gathered seam below bust. Gently flared skirt. Lined over bust."
https://www2.hm.com/en_us/productpage.0993840010.html,Nail polish,"Fashion-focused nail polish in a gorgeous array of inspiring colors and effects. Application is quick and easy – one coat of the high-gloss formula provides a rich, flawless finish. 0.27 fl. oz. Instructions: Apply over base coat and finish with a top coat for extra protection and shine."
https://www2.hm.com/en_us/productpage.1084398007.html,Curvy Ultra High Jeggings,"Ankle-length jeans in stretch denim to embrace and showcase your figure. Extra-high waist, zip fly with button, mock front pockets, a coin pocket, and regular back pockets."
https://www2.hm.com/en_us/productpage.1125954003.html,Curvy Fit Straight High Jeans,"Curvy-fit, 5-pocket jeans in cotton denim with gentle stretch, designed for less gaping at waist and more room through hip and thigh. High waist, zip fly with button, and straight legs."
https://www2.hm.com/en_us/productpage.1185381002.html,Curvy Fit Wide Regular Jeans,"5-pocket, wide-leg jeans in rigid cotton denim that feels firm at first, softening and relaxing with wear. Curvy fit, designed for less gaping at waist and more room through hip and thigh. Straight, wide cut from thigh to hem. Regular waist and zip fly with button. Regular length, designed to fall at top of foot with little or no stacking. Inspired by the 70s, designed for today."
https://www2.hm.com/en_us/productpage.0762470377.html,T-shirt with Motif,Jersey T-shirt with a printed motif.
https://www2.hm.com/en_us/productpage.1163144001.html,Twist-detail Dress,"Calf-length dress in textured jersey with narrow, adjustable shoulder straps. V-neck, twisted detail at center bust, and a smocked panel at back. Lined over bust."
https://www2.hm.com/en_us/productpage.1147211003.html,Open-backed Chiffon Dress,"Long dress in airy chiffon with a fitted bodice. Ruffle-trimmed shoulder straps, V-shaped neckline at front, and partially open back with a wide, smocked panel at top. Seam at waist with narrow elastic at back, concealed zipper at one side, and gently flared skirt with a gathered seam below hips for added volume. Straight-cut hem with high slits at front. Partly lined."
https://www2.hm.com/en_us/productpage.0980930002.html,Ribbed Crop Top,"Short, fitted top in soft ribbed jersey. Round neckline and short sleeves."
https://www2.hm.com/en_us/productpage.1160547002.html,90s Baggy High Jeans,"5-pocket jeans in non-stretch cotton denim that feels firm at first, softening and relaxing with wear. Loose fit from waist to hip and baggy fit from thigh to hem. High waist and zip fly with button. Straight, longer legs, designed to fall over foot with a stacking effect. A relaxed and cool denim statement."
https://www2.hm.com/en_us/productpage.1187234001.html,Mesh Slip Dress,"Calf-length dress in patterned mesh. Narrow, adjustable shoulder straps, V-neck, and shaped cups. Fitted bodice and gently flared skirt. Jersey lining."
https://www2.hm.com/en_us/productpage.1175383001.html,Macramé Beach Skirt,"Fitted, ankle-length skirt in macramé. Narrow, elasticized waistband and long fringe at hem. Unlined."
https://www2.hm.com/en_us/productpage.1175384001.html,Crochet-look Beach Dress,"Short, oversized beach dress with a crocheted look. Round neckline with a low-cut, V-shaped opening at front and narrow, twisted ties. Dropped shoulders and wide, 3/4-length sleeves. Fringe at hem. Unlined."
https://www2.hm.com/en_us/productpage.1151502005.html,Heeled Strappy Sandals,Sandals with square toes and covered block heels. Narrow foot straps and a longer strap to wind around ankle and fasten with a metal buckle. Heel 3 1/4 in.
https://www2.hm.com/en_us/productpage.1144205006.html,High Waist Denim Shorts,"Slim-fit, 5-pocket shorts in cotton denim with gentle stretch. High waist, zip fly with button, and raw-edge hems."
https://www2.hm.com/en_us/productpage.1122069001.html,Camisole Top,"Flared top in airy, woven fabric. Narrow, adjustable shoulder straps and a keyhole opening at back with button."
https://www2.hm.com/en_us/productpage.1173544001.html,Pajama Camisole Top and Shorts,"Pajama camisole top and shorts in ribbed jersey. V-neck top with adjustable, extra-narrow shoulder straps, a text motif at front, and an overlocked hem. Shorts with narrow elastic at waistband and overlocked hems."
https://www2.hm.com/en_us/productpage.1182490003.html,Pajama Camisole Top and Shorts,"Pajamas with a camisole top and shorts in soft satin. Top with adjustable, extra-narrow shoulder straps and low-cut, round neckline. Shorts with covered elastic at waistband."
https://www2.hm.com/en_us/productpage.1173181005.html,Ribbed Tank Top,Fitted tank top in ribbed cotton jersey. Round neckline.
https://www2.hm.com/en_us/productpage.1125939004.html,Curvy Fit Mom Ultra High Ankle Jeans,"Curvy-fit, 5-pocket jeans in washed denim designed for less gaping at waist and more room through hip and thigh. Extra-high waist with a supersoft waistband for added comfort and zip fly with button. Gently tapered, ankle-length legs."
https://www2.hm.com/en_us/productpage.0922835028.html,90s Boyfriend Fit High Jeans,"Loose-fit, 5-pocket jeans in non-stretch cotton denim that feels firm at first, softening and relaxing with wear. High waist and button fly. Straight, regular-length legs, designed to fall at top of foot with little or no stacking. The denim update your wardrobe needs."
https://www2.hm.com/en_us/productpage.1182946001.html,Asymmetric Skirt,"Short, asymmetric skirt in jersey. High waist and elasticized waistband. Visible seam at upper section with a pleat at front for a flared silhouette."
https://www2.hm.com/en_us/productpage.1161423001.html,Ruffle-trimmed Off-the-shoulder Top,"Slightly shorter, loose-fit, off-the-shoulder top in soft, woven cotton fabric. Ruffle-trimmed upper edge with narrow elastic, short sleeves, and ruffle-trimmed cuffs with narrow elastic."
https://www2.hm.com/en_us/productpage.1157768003.html,Stud-detail Sandals,Sandals with narrow foot straps covered in studs.
https://www2.hm.com/en_us/productpage.1153947001.html,Braided-detail Slides,"Slides with round toes and wide, braided foot straps. Fluted soles."
https://www2.hm.com/en_us/productpage.1131079001.html,Cotton Jersey Top,"Short, fitted top in soft cotton jersey. Low-cut neckline, short sleeves, and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1070781002.html,MAMA 2-pack Seamless Hot Pants,Hot pants in ribbed jersey designed with a minimum number of seams for added comfort and increased freedom of movement. High waist and waistband with wide elastic.
https://www2.hm.com/en_us/productpage.1128496005.html,Ribbed Cotton Tank Top,"Tank top in soft cotton jersey. Round, low-cut neckline and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1053954002.html,Vintage High Denim Shorts,"5-pocket shorts in flexible stretch cotton denim for added comfort. High waist, button fly, and raw-edge hems."
https://www2.hm.com/en_us/productpage.1190346004.html,Boxy Embroidered T-shirt,"Short, boxy, loose-fit T-shirt in soft cotton jersey with an embroidered motif at front. Ribbed trim at neckline and dropped shoulders."
https://www2.hm.com/en_us/productpage.1177627001.html,MAMA Flounce-trimmed Dress,"Ankle-length dress in sheer, woven fabric. Wide shoulder straps with flounces extending to front and back. Low-cut V-neck, concealed zipper at one side, and a straight-cut hem with a high, flounce-trimmed slit. Partly lined."
https://www2.hm.com/en_us/productpage.1163120016.html,Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed motif at front. Ribbed neckline and dropped shoulders.
https://www2.hm.com/en_us/productpage.1129923006.html,Sunglasses,"Sunglasses with frames, lenses, and sidepieces in plastic. Tinted, UV-protective lenses."
https://www2.hm.com/en_us/productpage.1182490003.html,Pajama Camisole Top and Shorts,"Pajamas with a camisole top and shorts in soft satin. Top with adjustable, extra-narrow shoulder straps and low-cut, round neckline. Shorts with covered elastic at waistband."
https://www2.hm.com/en_us/productpage.1134735017.html,Oversized Poplin Shirt,"Oversized shirt in crisp cotton poplin. Button-down collar, buttons at front, patch chest pocket with button, and a yoke at back. Dropped shoulders and long sleeves with button at cuffs. Rounded hem."
https://www2.hm.com/en_us/productpage.1151502004.html,Heeled Strappy Sandals,Sandals with square toes and covered block heels. Narrow foot straps and a longer strap to wind around ankle and fasten with a metal buckle. Heel 3 1/4 in.
https://www2.hm.com/en_us/productpage.1177683004.html,Wrap Dress,"Short dress in a woven viscose blend. Narrow, adjustable shoulder straps, V-neck, and wrapover front with wide ties at one side. Elasticized seam at back of waist. Unlined."
https://www2.hm.com/en_us/productpage.1159604003.html,Printed Satin Shorts,"Loose-fit shorts in pleated satin. High waist, waistband with extra-narrow drawstring and covered elastic, and diagonal side pockets."
https://www2.hm.com/en_us/productpage.1110112003.html,Short Denim Jacket,"Short jacket in thick cotton denim. Collar, metal buttons at front, and yoke at front and back. Gently dropped shoulders, button at cuffs, chest pockets with flap and button, and discreet welt front pockets. Unlined."
https://www2.hm.com/en_us/productpage.1140744002.html,Denim Wrap Skirt,"Long, A-line skirt in non-stretch denim. High waist, wrapover front with wide ties at top, and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1155258009.html,Flared Pants,"Pants in woven, viscose-blend fabric. Zip fly with button, diagonal side pockets, and gently flared hems."
https://www2.hm.com/en_us/productpage.0972806001.html,Ribbed Biker Shorts,"Biker shorts in soft, ribbed jersey. Waistband with covered elastic."
https://www2.hm.com/en_us/productpage.1153947002.html,Braided-detail Slides,"Slides with round toes and wide, braided foot straps. Fluted soles."
https://www2.hm.com/en_us/productpage.1144080002.html,High Leg Swimsuit with Drawstring,"Fully lined swimsuit with narrow, adjustable shoulder straps. V-shaped neckline with vertical drawstring at center bust for a ruched effect. Cut-out section at front and back of waist, high-cut legs, and medium coverage at back."
https://www2.hm.com/en_us/productpage.1124259002.html,Skinny High Jeans,"5-pocket jeans in denim with gentle stretch. High waist, zip fly with button, and skinny legs."
